"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5749,0,-180,29.253623597776
1.5749,0,-170,2.96066633240634
1.5749,0,-160,7.11827430513839
1.5749,0,-150,25.2422779426271
1.5749,0,-140,11.6178205367122
1.5749,0,-130,6.42019783758088
1.5749,0,-120,4.88248119423298
1.5749,0,-110,4.12231571439214
1.5749,0,-100,3.33753922229653
1.5749,0,-90,2.49531834834951
1.5749,0,-80,1.72651672473874
1.5749,0,-70,1.37051884514737
1.5749,0,-60,1.87745026257554
1.5749,0,-50,3.01139094129699
1.5749,0,-40,4.57620606484701
1.5749,0,-30,6.70860400663066
1.5749,0,-20,9.89913874674807
1.5749,0,-10,15.7531050623052
1.5749,0,0,43.3782412992286
1.5749,0,10,14.7357025017242
1.5749,0,20,9.04460954647092
1.5749,0,30,6.32212974773716
1.5749,0,40,5.72090988342645
1.5749,0,50,6.86367900297316
1.5749,0,60,9.02062526357467
1.5749,0,70,11.7545281242513
1.5749,0,80,14.8386422987449
1.5749,0,90,17.8325015567211
1.5749,0,100,19.5508472194153
1.5749,0,110,18.4431449521408
1.5749,0,120,14.8293430168332
1.5749,0,130,10.8556521782205
1.5749,0,140,10.1766319950284
1.5749,0,150,25.5722177404839
1.5749,0,160,8.84564737990333
1.5749,0,170,3.94552418561723
1.5749,0,180,29.2536235977763
